name,season,advancement,rarity,rank,grade,foil
"Sahla","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Salamander","ARKHANTE","STANDARD","COMMON","1","","false"
"Salamander","ARKHANTE","STANDARD","COMMON","5","","false"
"Salamander","ARKHANTE","STANDARD","COMMON","5","","true"
"Salamander","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Salamander","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Salamander","ARKHANTE","STANDARD","COMMON","3","","true"
"Salamander","ARKHANTE","STANDARD","COMMON","2","","true"
"Salamander","ARKHANTE","STANDARD","COMMON","1","","true"
"Salamander","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Salamander","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Salamander","ARKHANTE","STANDARD","COMMON","4","","false"
"Salamander","ARKHANTE","STANDARD","COMMON","2","","false"
"Salamander","ARKHANTE","ALTERNATIVE","COMMON","5","B","true"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","C","false"
"Salome","MANTRIS","STANDARD","RARE","1","","true"
"Salome","MANTRIS","STANDARD","RARE","5","","false"
"Salome","MANTRIS","STANDARD","RARE","1","","false"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","C","true"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","B","false"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","A","false"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","A","true"
"Salome","MANTRIS","ALTERNATIVE","RARE","5","B","true"
"Samsa","RIFT","STANDARD","COMMON","1","","false"
"Samsa","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Samsa","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Samsa","RIFT","ALTERNATIVE","COMMON","5","A","false"
"Samsa & Precilla","RIFT","COMBO","RARE","5","B","false"
"Samsa & Precilla","RIFT","COMBO","RARE","5","A","false"
"Samsa & Precilla","RIFT","COMBO","RARE","5","C","false"
"Samson","RIFT","STANDARD","COMMON","1","","false"
"Samson","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Samson","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Sarash","ARKHANTE","STANDARD","MYTHIC","1","","false"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","B","false"
"Sarash","ARKHANTE","STANDARD","MYTHIC","5","","false"
"Sarash","ARKHANTE","STANDARD","MYTHIC","1","","true"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","B","true"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","C","false"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","S","false"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","A","false"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","C","true"
"Sarash","ARKHANTE","STANDARD","MYTHIC","3","","false"
"Sarash","ARKHANTE","ALTERNATIVE","MYTHIC","5","S","true"
"Sarash & Ethell & Eren","","","","","A","true"
"Sarash & Ethell & Eren","","","","","A","false"
"Sarash & Ethell & Eren","N/A","N/A","N/A","N/A","A","false"
"Sasha","RIFT","STANDARD","COMMON","1","","false"
"Sasha","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Sasha","RIFT","ALTERNATIVE","COMMON","5","A","false"
"Sasha","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Sasha & Wini","RIFT","COMBO","COMMON","5","S","false"
"Sasha & Wini","RIFT","COMBO","COMMON","5","B","false"
"Sasha & Wini","RIFT","COMBO","COMMON","5","A","false"
"Sasha & Wini","RIFT","COMBO","COMMON","5","C","false"
"Sassaki","MANTRIS","ALTERNATIVE","MYTHIC","5","C","true"
"Sassaki","MANTRIS","ALTERNATIVE","MYTHIC","5","C","false"
"Sassaki","MANTRIS","ALTERNATIVE","MYTHIC","5","B","false"
"Sassaki","MANTRIS","ALTERNATIVE","MYTHIC","5","A","false"
"Sassaki","MANTRIS","STANDARD","MYTHIC","1","","false"
"Sassaki","MANTRIS","ALTERNATIVE","MYTHIC","5","B","true"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","S","true"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","A","false"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","S","false"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","B","true"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","B","false"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","A","true"
"Sassaki & Arhax","MANTRIS","COMBO","MYTHIC","5","C","false"
"Sassaki & His Disciples","MANTRIS","COMBO","MYTHIC","5","S","false"
"Sassaki & His Disciples","MANTRIS","COMBO","MYTHIC","5","C","false"
"Sassaki & His Disciples","MANTRIS","COMBO","MYTHIC","5","A","false"
"Satal","RIFT","STANDARD","COMMON","1","","false"
"Satal","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Satal","RIFT","ALTERNATIVE","COMMON","5","S","false"
"Sathyne","MANTRIS","STANDARD","RARE","1","","false"
"Sathyne","MANTRIS","STANDARD","RARE","5","","false"
"Sathyne","MANTRIS","STANDARD","RARE","1","","true"
"Sathyne","MANTRIS","ALTERNATIVE","RARE","5","C","false"
"Sathyne","MANTRIS","ALTERNATIVE","RARE","5","A","false"
"Sathyne","MANTRIS","ALTERNATIVE","RARE","5","S","false"
"Sathyne","MANTRIS","ALTERNATIVE","RARE","5","C","true"
"Sathyne","MANTRIS","ALTERNATIVE","RARE","5","B","false"
"Sato","MANTRIS","STANDARD","RARE","5","","false"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","C","false"
"Sato","MANTRIS","STANDARD","RARE","1","","false"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","C","true"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","B","true"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","B","false"
"Sato","MANTRIS","STANDARD","RARE","5","","true"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","A","false"
"Sato","MANTRIS","STANDARD","RARE","1","","true"
"Sato","MANTRIS","ALTERNATIVE","RARE","5","A","true"
"Sea Drak","ARKHANTE","STANDARD","COMMON","5","","false"
"Sea Drak","ARKHANTE","STANDARD","COMMON","1","","false"
"Sea Drak","ARKHANTE","STANDARD","COMMON","5","","true"
"Sea Drak","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Sea Drak","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Sea Drak","ARKHANTE","STANDARD","COMMON","1","","true"
"Sea Drak","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Sea Drak","ARKHANTE","STANDARD","COMMON","2","","false"
"SeeLung","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"SeeLung","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"SeeLung","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"SeeLung","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"SeeLung","MANTRIS","STANDARD","SPECIAL_RARE","5","","true"
"Seifer","MANTRIS","STANDARD","ULTRA_RARE","1","","false"
"Seifer","MANTRIS","STANDARD","ULTRA_RARE","5","","false"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Seifer","MANTRIS","STANDARD","ULTRA_RARE","1","","true"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","A","true"
"Seifer","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Seifer","MANTRIS","STANDARD","ULTRA_RARE","5","","true"
"Selanume","RIFT","STANDARD","UNCOMMON","1","","false"
"Selanume","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Selanume","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Selanume","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Seth","RIFT","ALTERNATIVE","RARE","5","B","false"
"Seth","RIFT","STANDARD","RARE","1","","false"
"Seth","RIFT","ALTERNATIVE","RARE","5","A","false"
"Seth","RIFT","ALTERNATIVE","RARE","5","C","false"
"Seth & Krukeln","RIFT","COMBO","RARE","5","B","false"
"Seth & Krukeln","RIFT","COMBO","RARE","5","C","false"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","C","false"
"Shado","ARKHANTE","STANDARD","MYTHIC","1","","true"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","C","true"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","B","false"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","A","false"
"Shado","ARKHANTE","STANDARD","MYTHIC","1","","false"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","B","true"
"Shado","ARKHANTE","ALTERNATIVE","MYTHIC","5","S","false"
"Shado & Lyle & Faust","","","","","A","false"
"Shado & Lyle & Faust","","","","","A","true"
"Shado & Lyle & Faust","N/A","N/A","N/A","N/A","A","false"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","B","true"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","B","false"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","C","false"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","A","false"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","S","false"
"Shado & Solis","ARKHANTE","COMBO","MYTHIC","5","C","true"
"Shado & Solis & Hannibal","","","","","A","false"
"Shado & Solis & Hannibal","","","","","A","true"
"Shado & Solis & Hannibal","N/A","N/A","N/A","N/A","A","false"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","C","false"
"Shakti","MANTRIS","STANDARD","MYTHIC","1","","true"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","B","true"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","A","true"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","S","false"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","B","false"
"Shakti","MANTRIS","ALTERNATIVE","MYTHIC","5","A","false"
"Shakti","MANTRIS","STANDARD","MYTHIC","1","","false"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","C","true"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","B","true"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","S","false"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","C","false"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","A","false"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","A","true"
"Shakti & Kora","MANTRIS","COMBO","MYTHIC","5","B","false"
"Sig'Nam","RIFT","STANDARD","ULTRA_RARE","1","","false"
"Sig'Nam","RIFT","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Sig'Nam","RIFT","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Sig'Nam & Ouribo","RIFT","COMBO","ULTRA_RARE","5","C","false"
"Sijin","RIFT","COMBO","SPECIAL_RARE","5","B","false"
"Sijin","RIFT","COMBO","SPECIAL_RARE","5","A","false"
"Sijin","RIFT","COMBO","SPECIAL_RARE","5","C","false"
"Sir Vine","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Sir Vine","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Sir Vine","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Sir Vine","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Sir Vine","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Sir Vine","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Sir Vine","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Sir Vine","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Sir Vine","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","true"
"Sirina","RIFT","STANDARD","COMMON","1","","false"
"Sirina","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Sirina","RIFT","ALTERNATIVE","COMMON","5","B","false"
"SIT","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"SIT","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"SIT","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"SIT","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Sitara Dhawan","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Sitara Dhawan","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Sitara Dhawan","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Sites of Disruption","RIFT","STANDARD","UNCOMMON","1","","false"
"Sites of Disruption","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Sites of Disruption","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Skar","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Skar","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Skar","RIFT","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Skar","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Skar","RIFT","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Skeleton","ARKHANTE","STANDARD","COMMON","5","","false"
"Skeleton","ARKHANTE","STANDARD","COMMON","1","","false"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Skeleton","ARKHANTE","STANDARD","EXCLUSIVE","4","","false"
"Skeleton","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Skeleton","ARKHANTE","STANDARD","COMMON","4","","false"
"Skeleton","ARKHANTE","STANDARD","COMMON","5","","true"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","C","true"
"Skeleton","ARKHANTE","STANDARD","COMMON","1","","true"
"Skeleton","ARKHANTE","STANDARD","COMMON","3","","false"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Skeleton","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Skeleton","ARKHANTE","ALTERNATIVE","COMMON","5","A","true"
"Skeleton","ARKHANTE","STANDARD","COMMON","3","","true"
"Skeleton","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Skeleton","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Skeleton","ARKHANTE","STANDARD","EXCLUSIVE","2","","false"
"Skye Larsen","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Skye Larsen","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Solis","ARKHANTE","STANDARD","MYTHIC","1","","false"
"Solis","ARKHANTE","STANDARD","MYTHIC","1","","true"
"Solis","ARKHANTE","ALTERNATIVE","MYTHIC","5","B","false"
"Solis","ARKHANTE","ALTERNATIVE","MYTHIC","5","C","false"
"Solis","ARKHANTE","ALTERNATIVE","MYTHIC","5","A","false"
"Solis","ARKHANTE","ALTERNATIVE","MYTHIC","5","S","false"
"Solis","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Solis","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Solis","ARKHANTE","STANDARD","EXCLUSIVE","3","","true"
"Solis","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Solis","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Solis","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","A","false"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","B","true"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","C","false"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","B","false"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","A","true"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","C","true"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","S","false"
"Solis & Hannibal","ARKHANTE","COMBO","MYTHIC","5","S","true"
"Solis & Isalys","RIFT","COMBO","MYTHIC","5","C","false"
"Solis Exclusive Card Shard","","","","","","false"
"Sollale","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Sollale","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Sollale","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Sollale","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Sollale","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Solonia","RIFT","STANDARD","MYTHIC","1","","false"
"Solonia","RIFT","ALTERNATIVE","MYTHIC","5","C","false"
"Solonia & Ludwis","RIFT","COMBO","MYTHIC","5","B","false"
"Solonia & Ludwis","RIFT","COMBO","MYTHIC","5","A","false"
"Solonia & Ludwis","RIFT","COMBO","MYTHIC","5","C","false"
"Souleiman","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Souleiman","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Souleiman","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Souleiman","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Sporula Bee","RIFT","STANDARD","COMMON","1","","false"
"Sporula Bee","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Sporula Bee","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Stone Golem","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Stone Golem","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Stone Golem & Giant","","","","","B","false"
"Stone Golem & Giant","","","","","B","true"
"Stone Golem & Giant","N/A","N/A","N/A","N/A","B","false"
"Sylaë","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Sylaë","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Sylaë","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Sylaë","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Sylaë","ARKHANTE","STANDARD","ULTRA_RARE","2","","false"
"Sylaë","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Sylaë","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Sylaë","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Sylaë","ARKHANTE","STANDARD","ULTRA_RARE","2","","true"
"Sylaë","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Sylae & Amrok & Ravix","","","","","A","false"
"Sylae & Amrok & Ravix","N/A","N/A","N/A","N/A","A","false"
"Sylae & Keya & Astrid","","","","","B","false"
"Sylae & Keya & Astrid","","","","","B","true"
"Sylphio","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Sylphio","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Sylphio","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Sylphio","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Sylphio","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"T-Bone","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"T-Bone","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Taki","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Taki","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Taki","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Taki","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Taki","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Tanker","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Tanker","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Tanker","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Tanker","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Tanker","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Tanker","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Tanker","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Tannila","RIFT","STANDARD","RARE","1","","false"
"Tannila","RIFT","ALTERNATIVE","RARE","5","C","false"
"Tannila","RIFT","STANDARD","EXCLUSIVE","2","","false"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Terak","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Terak","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Terak","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Terak","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"The Hive","RIFT","STANDARD","UNCOMMON","1","","false"
"The Hive","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"The Hive","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"The Mimetis","RIFT","STANDARD","ULTRA_RARE","1","","false"
"The Mimetis","RIFT","ALTERNATIVE","ULTRA_RARE","5","C","false"
"The Mimetis","RIFT","ALTERNATIVE","ULTRA_RARE","5","B","false"
"The No","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"The No","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"The No","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"The No","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"The No","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"The Noria Tower","MANTRIS","STANDARD","UNCOMMON","1","","true"
"The Noria Tower","MANTRIS","STANDARD","UNCOMMON","1","","false"
"The Noria Tower","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"The Noria Tower","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"The Noria Tower","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"The Noria Tower","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"The Noria Tower","MANTRIS","STANDARD","UNCOMMON","5","","true"
"The Noria Tower","MANTRIS","STANDARD","UNCOMMON","5","","false"
"The Noria Tower","MANTRIS","STANDARD","UNCOMMON","4","","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","C","false"
"The Ordinator","MANTRIS","STANDARD","MYTHIC","1","","false"
"The Ordinator","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","C","false"
"The Ordinator","MANTRIS","STANDARD","MYTHIC","1","","true"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","C","true"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","S","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","B","false"
"The Ordinator","MANTRIS","STANDARD","EXCLUSIVE","1","","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","B","true"
"The Ordinator","MANTRIS","STANDARD","EXCLUSIVE","5","","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","A","false"
"The Ordinator","MANTRIS","STANDARD","EXCLUSIVE","3","","true"
"The Ordinator","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","B","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","A","true"
"The Ordinator","MANTRIS","STANDARD","EXCLUSIVE","5","","true"
"The Ordinator","MANTRIS","STANDARD","EXCLUSIVE","3","","false"
"The Ordinator","MANTRIS","ALTERNATIVE","MYTHIC","5","S","true"
"The Ordinator","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","S","false"
"The Ordinator","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","A","false"
"The Ordinator Exclusive Card Shard","","","","","","false"
"The Secular One","RIFT","STANDARD","RARE","1","","false"
"The Secular One","RIFT","ALTERNATIVE","RARE","5","B","false"
"The Secular One","RIFT","ALTERNATIVE","RARE","5","A","false"
"The Secular One","RIFT","ALTERNATIVE","RARE","5","C","false"
"The Secular One","RIFT","ALTERNATIVE","RARE","5","S","false"
"The Secular One & Atros","RIFT","COMBO","RARE","5","B","false"
"The Secular One & Atros","RIFT","COMBO","RARE","5","A","false"
"The Secular One & Atros","RIFT","COMBO","RARE","5","C","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
